BehaviorSpace results (NetLogo 6.1.1),,,,,,,,
Citizen_Model_Experiments.nlogo,,,,,,,,
experiment,,,,,,,,
11/12/2020 00:03:12:068 +0100,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,
0,814,0,784,,,,,
[run number],1,2,3,4,,,,
number-supported-initiatives,0,0,0,0,,,,
number-waste-collectors,0,0,0,0,,,,
debug?,FALSE,FALSE,FALSE,FALSE,,,,
number-cw,0,0,0,0,,,,
interaction-chance,0,0,0,0,,,,
verbose?,FALSE,FALSE,FALSE,FALSE,,,,
number-police-officers,0,0,0,0,,,,
resolution,45,45,45,45,,,,
random-seed,1,2,3,4,,,,
[reporter],mean [pls] of citizens,mean [pls] of citizens,mean [pls] of citizens,mean [pls] of citizens,,,,
[final],3.999523657,4.412778669,3.284345239,4.05507789,,,,
[min],3.999523657,4.412778669,3.284345239,4.05507789,,,,
[max],39.82878106,40.49471717,38.99980863,38.90826833,,,,
[mean],17.84005512,18.43357733,17.04450883,16.88708843,,,,
[steps],36167,36167,36167,36167,,,3.096489726,years
,,,,,,,,
[all run data],mean [pls] of citizens,mean [pls] of citizens,mean [pls] of citizens,mean [pls] of citizens,,,,
,34.46204154,36.45215503,34.62984607,33.71984283,,,,
,34.46204154,36.45214217,34.6298375,33.71982569,,,,
,34.46204154,36.45212931,34.62982893,33.71980855,,,,
,34.46204154,36.45211646,34.62982035,33.71977855,,,,
,34.46204154,36.4521036,34.62981178,33.71976569,,,,
,34.46204154,36.45209503,34.62980321,33.71976569,,,,
,34.46202868,36.4520736,34.62979464,33.71976569,,,,
,34.46195582,36.45201788,34.62978393,33.71973569,,,,
,34.46188725,36.45190646,34.62972821,33.71966283,,,,
,34.46176082,36.4518036,34.6296425,33.71960283,,,,
,34.46154011,36.45163646,34.62946464,33.71950855,,,,
,34.46132582,36.4513386,34.62922464,33.71924498,,,,
,34.46117582,36.45116931,34.62911107,33.71899212,,,,
,34.46100225,36.45099574,34.6289825,33.71883998,,,,
,34.46089082,36.45082217,34.62875964,33.71867926,,,,
,34.46080511,36.45068288,34.62856678,33.71844783,,,,
,34.46070868,36.45056503,34.6284425,33.71830426,,,,
,34.46060582,36.45049217,34.62836321,33.71812426,,,,
,34.46060154,36.45041074,34.62826893,33.71806641,,,,
,34.46058868,36.45038931,34.62817035,33.71803855,,,,
,34.46058868,36.45038074,34.62815321,33.71802141,,,,
,34.46058868,36.45036788,34.62814464,33.71800426,,,,
,34.46058868,36.45035503,34.62813607,33.71798712,,,,
,34.46058868,36.45034217,34.6281275,33.71796998,,,,
,34.46058868,36.45032931,34.62811893,33.71795283,,,,
,34.46058868,36.45031646,34.62811035,33.71793569,,,,
,34.46058868,36.4503036,34.62810178,33.71791855,,,,
,34.41296106,36.40267169,34.62809321,33.71790141,,,,
,34.41295249,36.40265884,34.62808464,33.71788426,,,,
,34.41294392,36.40264598,34.62807607,33.71786712,,,,
,34.41293535,36.40263312,34.6280675,33.71784998,,,,
,34.41292677,36.40262027,34.62805893,33.71783283,,,,
,34.4129182,36.40260741,34.62805035,33.71781569,,,,
,34.41290963,36.40259455,34.62804178,33.71779855,,,,
,34.41290106,36.40258169,34.62803321,33.71778141,,,,
,34.41289249,36.40256884,34.62802464,33.71775141,,,,
,34.4128882,36.40256027,34.62801607,33.71773855,,,,
,34.41288392,36.40255169,34.62801178,33.71772998,,,,
,34.41287535,36.40253027,34.6280075,33.71772141,,,,
,34.41284963,36.40244669,34.62800321,33.71769569,,,,
,34.4127982,36.40236955,34.62799893,33.71766141,,,,
,34.41269535,36.40229027,34.6279175,33.71756498,,,,
,34.41250677,36.40202027,34.62777393,33.71740426,,,,
,34.41233749,36.40173527,34.62761535,33.71725855,,,,
,34.41212106,36.40144169,34.6274375,33.71710641,,,,
,34.41194535,36.40124241,34.62727678,33.71698855,,,,
,34.41177177,36.40106027,34.62710535,33.71683426,,,,
,34.41163249,36.40095312,34.6269725,33.71659641,,,,
,34.41147392,36.40069812,34.62684821,33.71638212,,,,
,34.41133892,36.40052241,34.62669178,33.71623855,,,,
,34.41124463,36.40042384,34.62654393,33.71605426,,,,
,34.41119749,36.40034669,34.62653535,33.71594069,,,,
,34.41115035,36.40032312,34.62649464,33.71590426,,,,
,34.4111182,36.40030812,34.62648607,33.71588712,,,,
,34.41110963,36.40029527,34.62646464,33.71586998,,,,
,34.41110106,36.40028241,34.62645607,33.71585283,,,,
,34.41109249,36.40026955,34.6264475,33.71583569,,,,
,34.41108392,36.40025669,34.62643893,33.71581855,,,,
,34.41107535,36.40024384,34.62643035,33.71580141,,,,
,34.41106677,36.40023098,34.62642178,33.71578426,,,,
,34.41105392,36.30498003,34.57878988,33.71576712,,,,
,34.41104106,36.30496717,34.57877702,33.71574998,,,,
,34.4110282,36.30495431,34.57876416,33.71573283,,,,
,34.41101535,36.30494146,34.57875131,33.71571569,,,,
,34.41100249,36.3049286,34.57873845,33.71569855,,,,
,34.41098963,36.30491574,34.57872559,33.71568141,,,,
,34.41097677,36.30490288,34.57871273,33.71566426,,,,
,34.41096392,36.30489003,34.57869988,33.71564712,,,,
,34.41095106,36.30487717,34.57868702,33.71562998,,,,
,34.4109382,36.30486431,34.57867416,33.71561283,,,,
,34.41092535,36.30485146,34.57866131,33.71559569,,,,
,34.41089963,36.3048386,34.57863559,33.71557855,,,,
,34.41087392,36.30481503,34.57859702,33.71554855,,,,
,34.41083535,36.30477646,34.57856273,33.71547998,,,,
,34.4107732,36.30467574,34.57854773,33.71530855,,,,
,34.41064892,36.30444646,34.57847488,33.71508998,,,,
,34.41043677,36.30407788,34.57827988,33.71486069,,,,
,34.41032535,36.30365574,34.57808916,33.71470212,,,,
,34.41024177,36.3033386,34.57792845,33.71449641,,,,
,34.41016677,36.30328074,34.57780845,33.71436569,,,,
,34.41011535,36.30322503,34.57778488,33.71429712,,,,
,34.41010249,36.30320146,34.57777202,33.71426712,,,,
,34.41008963,36.3031886,34.57774631,33.71424998,,,,
,34.41007677,36.30317574,34.57773345,33.71423283,,,,
,34.41006392,36.30316288,34.57772059,33.71421569,,,,
,34.41005106,36.30315003,34.57770773,33.71419855,,,,
,34.4100382,36.30313717,34.57769488,33.71418141,,,,
,34.41002535,36.30312431,34.57768202,33.71416426,,,,
,34.41001249,36.30311146,34.57766916,33.71414712,,,,
,34.40999963,36.3030986,34.57765631,33.71412998,,,,
,34.40998677,36.30308574,34.57764345,33.71411283,,,,
,34.40997392,36.30307288,34.57763059,33.71409569,,,,
,34.40996106,36.30306003,34.57761773,33.71407855,,,,
,34.36232915,36.20780907,34.52999012,33.6188276,,,,
,34.3623163,36.20779622,34.52998154,33.61881474,,,,
,34.36230344,36.20778336,34.52997297,33.61880188,,,,
,34.36229058,36.2077705,34.5299644,33.61878902,,,,
,34.36227773,36.20775765,34.52995583,33.61877617,,,,
,34.36226487,36.20774479,34.52994726,33.61876331,,,,
,34.36225201,36.20773193,34.52993869,33.61875045,,,,
,34.36223915,36.20771907,34.52993012,33.6187376,,,,
,34.3622263,36.20770622,34.52992154,33.61872474,,,,
,34.36221344,36.20769336,34.52991297,33.61871188,,,,
,34.36220058,36.2076805,34.5299044,33.61869902,,,,
,34.36218773,36.20766765,34.52989583,33.61868617,,,,
,34.36217915,36.20764193,34.5298744,33.61867331,,,,
,34.36214487,36.2076055,34.52985297,33.61863474,,,,
,34.36207201,36.20751765,34.52980369,33.61853831,,,,
,34.36189415,36.20737622,34.52970512,33.6183626,,,,
,34.36168201,36.20714907,34.52953154,33.61809902,,,,
,34.36150844,36.20690907,34.52927869,33.61787617,,,,
,34.36139915,36.20666265,34.5290944,33.61769617,,,,
,34.36134344,36.20657265,34.52901512,33.61759117,,,,
,34.36131344,36.20652765,34.52896797,33.61755474,,,,
,34.36130273,36.20650407,34.52894654,33.61752902,,,,
,34.36128987,36.20649122,34.52893797,33.61751617,,,,
,34.36127701,36.20647836,34.5289294,33.61750331,,,,
,34.36126415,36.2064655,34.52892083,33.61749045,,,,
,34.3612513,36.20645265,34.52891226,33.6174776,,,,
,34.36123844,36.20643979,34.52890369,33.61746474,,,,
,34.36122558,36.20642693,34.52889512,33.61745188,,,,
,34.36121273,36.20641407,34.52888654,33.61743902,,,,
,34.36119987,36.20640122,34.52887797,33.61742617,,,,
,34.36118701,36.20638836,34.5288694,33.61741331,,,,
,34.36117415,36.2063755,34.52886083,33.61740045,,,,
,34.3611613,36.20636265,34.52885226,33.6173876,,,,
,34.36114844,36.15873503,34.48122464,33.61737045,,,,
,34.36113558,36.15872646,34.48121607,33.61735331,,,,
,34.36112273,36.15871788,34.4812075,33.61733617,,,,
,34.36110987,36.15870931,34.48119893,33.61731902,,,,
,34.36109701,36.15870074,34.48119035,33.61730188,,,,
,34.36108415,36.15869217,34.48118178,33.61728474,,,,
,34.3610713,36.1586836,34.48117321,33.6172676,,,,
,34.36105844,36.15867503,34.48116464,33.61725045,,,,
,34.36104558,36.15866646,34.48115607,33.6172376,,,,
,34.36103701,36.15865788,34.48115178,33.61722474,,,,
,34.36102415,36.15864931,34.48115178,33.61721188,,,,
,34.36101558,36.15862788,34.48115178,33.61719474,,,,
,34.36100273,36.15861717,34.48115178,33.61718617,,,,
,34.36098558,36.15855717,34.48112607,33.61715402,,,,
,34.36092558,36.15842003,34.48108964,33.61709188,,,,
,34.36082058,36.1581736,34.48101464,33.61704902,,,,
,34.36066201,36.15800431,34.48090535,33.61687545,,,,
,34.36052487,36.15775146,34.48069321,33.61669117,,,,
,34.36031915,36.15756288,34.4805625,33.61649831,,,,
,34.36014987,36.15738931,34.48042321,33.61636545,,,,
,34.36001487,36.15723931,34.48034178,33.61616188,,,,
,34.35987987,36.1570786,34.48019607,33.61588331,,,,
,34.35977915,36.1569136,34.47995393,33.6157826,,,,
,34.35963773,36.15679574,34.47978893,33.61566045,,,,
,34.35959273,36.1566886,34.4796925,33.6155876,,,,
,34.35955415,36.15664146,34.47966035,33.61553188,,,,
,34.35952844,36.15660717,34.47965393,33.61551902,,,,
,34.35951558,36.15656431,34.47964535,33.61550617,,,,
,34.35950273,36.15654503,34.47963678,33.61549331,,,,
,34.35948987,36.15653646,34.47962821,33.61547617,,,,
,34.35947701,36.15652788,34.47961964,33.61545902,,,,
,34.35946415,36.15651931,34.47961107,33.61544188,,,,
,34.3594513,36.15651074,34.4796025,33.61542474,,,,
,34.35943844,36.0612555,34.38435154,33.56779712,,,,
,34.35942558,36.06123836,34.38433869,33.56778855,,,,
,34.35941273,36.06122122,34.38432583,33.56777998,,,,
,34.35939987,36.06120407,34.38431297,33.56777141,,,,
,34.35938701,36.06118693,34.38430012,33.56776283,,,,
,34.35937415,36.06116979,34.38428726,33.56775426,,,,
,34.3593613,36.06115265,34.3842744,33.56774569,,,,
,34.35934844,36.0611355,34.38426154,33.56773712,,,,
,34.35933558,36.06111836,34.38425297,33.56772426,,,,
,34.35932273,36.06109693,34.3842444,33.56771569,,,,
,34.35930987,36.06107979,34.38423583,33.56771141,,,,
,34.3592713,36.06104979,34.38423154,33.56771141,,,,
,34.35923701,36.06100265,34.38421869,33.56769855,,,,
,34.35915987,36.06095122,34.38415226,33.56766641,,,,
,34.35904415,36.06078836,34.38405797,33.56761498,,,,
,34.35890273,36.06057193,34.38394654,33.56753355,,,,
,34.35873558,36.06027407,34.38378797,33.56739426,,,,
,34.35854915,36.0600255,34.3835844,33.56726141,,,,
,34.35841415,36.05985622,34.38344083,33.56700212,,,,
,34.35834344,36.05965265,34.38327369,33.56681141,,,,
,34.35818701,36.05948122,34.38318369,33.56671498,,,,
,34.35809701,36.05925193,34.38307226,33.56662069,,,,
,34.35796201,36.05900336,34.38287512,33.56643426,,,,
,34.35777344,36.05889193,34.38275083,33.56628641,,,,
,34.35774558,36.05878693,34.38269297,33.56617069,,,,
,34.35772415,36.05874622,34.38263512,33.56613855,,,,
,34.35770273,36.05870336,34.38261369,33.56611069,,,,
,34.35767701,36.05868622,34.38257512,33.56610641,,,,
,34.35766415,36.05866907,34.38256226,33.56610212,,,,
,34.3576513,36.05865193,34.3825494,33.56609355,,,,
,34.35763844,36.05863479,34.38253654,33.56608498,,,,
,34.35762558,36.05861765,34.38252369,33.56607641,,,,
,34.35761273,36.0586005,34.38251083,33.56606783,,,,
,34.35759987,36.01096003,34.28725988,33.47082117,,,,
,34.35758701,36.0109386,34.28724702,33.4708126,,,,
,34.35757415,36.01091717,34.28723416,33.47080402,,,,
,34.3575613,36.01089574,34.28722131,33.47079545,,,,
,34.35754844,36.01087431,34.28720845,33.47078688,,,,
,34.35753558,36.01085288,34.28719559,33.47077831,,,,
,34.35752273,36.01083146,34.28718273,33.47076974,,,,
,34.35750987,36.01081003,34.28716988,33.47076117,,,,
,34.35749701,36.0107886,34.28715702,33.4707526,,,,
,34.35748415,36.01077146,34.28714416,33.47073974,,,,
,34.3574713,36.01075003,34.28713988,33.47073974,,,,
,34.35745844,36.01072003,34.28713559,33.47073974,,,,
,34.35742415,36.01069217,34.28713131,33.47073974,,,,
,34.35734915,36.01064074,34.28706273,33.47071402,,,,
,34.35725487,36.01053788,34.28698345,33.47063902,,,,
,34.3571413,36.01036217,34.28683345,33.47050831,,,,
,34.35697415,36.01006646,34.28664059,33.4703176,,,,
,34.35678987,36.00980717,34.28653131,33.4700926,,,,
,34.35657344,36.00959931,34.28641773,33.46991045,,,,
,34.35639773,36.0093786,34.28634059,33.46976045,,,,
,34.35629915,36.00925003,34.28621202,33.46963617,,,,
,34.35620273,36.00911288,34.28608559,33.46940474,,,,
,34.35607201,36.0089136,34.28591416,33.46924188,,,,
,34.35599487,36.00873146,34.28576416,33.46914117,,,,
,34.35593058,36.00869503,34.28572131,33.46911331,,,,
,34.35588773,36.0086736,34.28569131,33.46909188,,,,
,34.35585344,36.00865217,34.28566559,33.4690726,,,,
,34.3558363,36.00863074,34.28565273,33.46906402,,,,
,34.35582344,36.00860931,34.28563988,33.46905545,,,,
,34.35581058,36.00858788,34.28562702,33.46904688,,,,
,34.35579773,36.00856646,34.28561416,33.46903831,,,,
,34.35578487,36.00854503,34.28560131,33.46902974,,,,
,34.35577201,36.0085236,34.28558845,33.46902117,,,,
,34.30814011,35.96089169,34.23795654,33.3737745,,,,
,34.30812725,35.96087884,34.23794369,33.37376593,,,,
,34.30811439,35.96086598,34.23793083,33.37375736,,,,
,34.30810154,35.96085312,34.23791797,33.37374879,,,,
,34.30808868,35.96084027,34.23790512,33.37374022,,,,
,34.30807582,35.96082741,34.23789226,33.37373164,,,,
,34.30806296,35.96081455,34.2378794,33.37372307,,,,
,34.30805011,35.96080169,34.23786654,33.3737145,,,,
,34.30803725,35.96078884,34.23785369,33.37370593,,,,
,34.30802439,35.96077598,34.23784083,33.37369736,,,,
,34.30801582,35.96076312,34.23782797,33.37368879,,,,
,34.30799868,35.96075027,34.2378194,33.37367164,,,,
,34.30796868,35.96074169,34.23780226,33.37366307,,,,
,34.30791296,35.96070741,34.23774654,33.37366307,,,,
,34.30783154,35.96062169,34.23758797,33.37363736,,,,
,34.30772868,35.96035169,34.2374294,33.37354307,,,,
,34.30757868,35.96005384,34.23724083,33.37331593,,,,
,34.30734511,35.95971955,34.23702226,33.37310164,,,,
,34.30719725,35.95952241,34.23688512,33.37302022,,,,
,34.30702368,35.95930169,34.23677154,33.37297093,,,,
,34.30687796,35.95912169,34.23663012,33.37287236,,,,
,34.30672796,35.95897169,34.23649726,33.3726345,,,,
,34.30664868,35.95882169,34.23630869,33.37239022,,,,
,34.30658439,35.95862027,34.23622726,33.37231522,,,,
,34.30654154,35.95854527,34.2361994,33.3722295,,,,
,34.30652654,35.95846812,34.23617797,33.37217593,,,,
,34.30652439,35.95844241,34.23614369,33.3721545,,,,
,34.30651582,35.95841884,34.23613083,33.37214807,,,,
,34.30650725,35.95840598,34.23611797,33.37213522,,,,
,34.30649439,35.95839312,34.23610512,33.37212664,,,,
,34.30648154,35.95838027,34.23609226,33.37211807,,,,
,34.30646868,35.95836741,34.2360794,33.3721095,,,,
,34.30645582,35.95835455,34.23606654,33.37210093,,,,
,34.25882392,35.91072265,34.14081559,33.37209236,,,,
,34.25881106,35.91070979,34.14080273,33.37208379,,,,
,34.2587982,35.91069693,34.14078988,33.37207522,,,,
,34.25878535,35.91068407,34.14077702,33.37206664,,,,
,34.25877249,35.91067122,34.14076416,33.37205807,,,,
,34.25875963,35.91065836,34.14075131,33.3720495,,,,
,34.25874677,35.9106455,34.14073845,33.37204093,,,,
,34.25873392,35.91063265,34.14072559,33.37203236,,,,
,34.25872106,35.91061979,34.14071273,33.37202379,,,,
,34.25870392,35.91060693,34.14069988,33.37201522,,,,
,34.25868677,35.91059407,34.14068702,33.37199379,,,,
,34.25867392,35.91058122,34.14067845,33.3719895,,,,
,34.2586482,35.9105555,34.14064416,33.37196379,,,,
,34.25859677,35.91050836,34.14058416,33.37191236,,,,
,34.25847892,35.91035836,34.14049845,33.37180093,,,,
,34.25836535,35.91008407,34.14032702,33.37168522,,,,
,34.25818749,35.90977765,34.14017488,33.37149879,,,,
,34.25797749,35.90952479,34.13999488,33.37128879,,,,
,34.25776535,35.9093855,34.13991345,33.37110879,,,,
,34.25764963,35.90920979,34.13984059,33.37093307,,,,
,34.25753606,35.90907693,34.13975273,33.37075307,,,,
,34.25741177,35.90892693,34.13965631,33.37056664,,,,
,34.2572682,35.90873622,34.13944631,33.37036736,,,,
,34.25721249,35.90857979,34.13924916,33.37021307,,,,
,34.25711606,35.90842979,34.13916988,33.37012307,,,,
,34.2570732,35.90839122,34.13913773,33.37006736,,,,
,34.25703677,35.90835479,34.13910559,33.37003736,,,,
,34.2570282,35.90830765,34.13909702,33.37002879,,,,
,34.25701535,35.90826907,34.13908416,33.37002022,,,,
,34.25700249,35.90825622,34.13907131,33.37001164,,,,
,34.25698963,35.90824336,34.13905845,33.37000307,,,,
,34.25697677,35.9082305,34.13904559,33.3699945,,,,
,34.25696392,35.90821765,34.13903273,33.36998593,,,,
,34.25695963,35.86058574,34.04378178,33.32235831,,,,
,34.25695535,35.86057288,34.04376893,33.32234974,,,,
,34.25695106,35.86056003,34.04375607,33.32234117,,,,
,34.25694677,35.86054717,34.04374321,33.3223326,,,,
,34.25694249,35.86053431,34.04373035,33.32232402,,,,
,34.2569382,35.86052146,34.0437175,33.32231545,,,,
,34.25693392,35.8605086,34.04370464,33.32230688,,,,
,34.25692963,35.86049574,34.04369178,33.32229831,,,,
,34.25692535,35.86048288,34.04367893,33.32228974,,,,
,34.25692106,35.86047003,34.04366607,33.32228117,,,,
,34.25691677,35.86045717,34.04365321,33.3222726,,,,
,34.25691249,35.86044431,34.04364035,33.32226402,,,,
,34.2569082,35.8604186,34.04361678,33.32225545,,,,
,34.25688677,35.86036931,34.04359107,33.32221688,,,,
,34.25679463,35.86028788,34.04352678,33.32217617,,,,
,34.25675177,35.86010146,34.04330393,33.3220626,,,,
,34.2566532,35.85985288,34.0430425,33.32186331,,,,
,34.2564432,35.85958503,34.04287107,33.32161902,,,,
,34.2563232,35.85940717,34.04272321,33.32142188,,,,
,34.25625249,35.85932574,34.04263321,33.32125045,,,,
,34.2562182,35.85932146,34.04261178,33.32121617,,,,
,34.25620535,35.85931288,34.04259893,33.32119474,,,,
,34.25620535,35.85930003,34.04258607,33.32118617,,,,
,34.25620106,35.85928717,34.04256893,33.3211776,,,,
,34.25619677,35.85927431,34.04255607,33.32116902,,,,
,34.25619249,35.85926146,34.04254321,33.32116045,,,,
,34.2561882,35.8592486,34.04253035,33.32115188,,,,
,34.25618392,35.85923574,34.0425175,33.32114331,,,,
,34.25617963,35.85922288,34.04250464,33.32113474,,,,
,34.25617535,35.85921003,34.04249178,33.32112617,,,,
,34.25617106,35.85919717,34.04247893,33.3211176,,,,
,34.25616677,35.85918431,34.04246607,33.32110902,,,,
,34.25616249,35.85917146,34.04245321,33.32110045,,,,
,34.16092439,35.7639205,33.94720654,33.22585379,,,,
,34.16092439,35.76390765,33.94719797,33.22584522,,,,
,34.16092439,35.76389479,33.9471894,33.22583664,,,,
,34.16092439,35.76388193,33.94718083,33.22582807,,,,
,34.16092439,35.76386907,33.94717226,33.2258195,,,,
,34.16092439,35.76385622,33.94716369,33.22581093,,,,
,34.16092439,35.76384336,33.94715512,33.22580236,,,,
,34.16092439,35.7638305,33.94714654,33.22579379,,,,
,34.16092439,35.76381765,33.94713797,33.22578522,,,,
,34.16092439,35.76380479,33.9471294,33.22577664,,,,
,34.16092439,35.76379193,33.94712083,33.22576807,,,,
,34.16092439,35.76376622,33.94711226,33.22574664,,,,
,34.16089868,35.7637405,33.94710369,33.22571236,,,,
,34.16084082,35.76372765,33.94708654,33.22569307,,,,
,34.16077439,35.76365907,33.94699869,33.22558807,,,,
,34.16066511,35.76349407,33.9468594,33.22538022,,,,
,34.16047011,35.76328193,33.94659154,33.22513164,,,,
,34.16036725,35.76302479,33.94636012,33.22486379,,,,
,34.16022582,35.76278693,33.94622726,33.2246345,,,,
,34.16016368,35.7626005,33.94617583,33.22447593,,,,
,34.16015939,35.76256407,33.94612012,33.22435164,,,,
,34.16016368,35.76254693,33.94611154,33.22433022,,,,
,34.16016368,35.76253407,33.94610297,33.22432164,,,,
,34.16016368,35.76252122,33.9460944,33.22431522,,,,
,34.16016368,35.76250836,33.94608583,33.22430664,,,,
,34.16016368,35.7624955,33.94607726,33.22429807,,,,
,34.16016368,35.76248265,33.94606869,33.2242895,,,,
,34.16016368,35.76246979,33.94606012,33.22428093,,,,
,34.16016368,35.76245693,33.94605154,33.22427236,,,,
,34.16016368,35.76244407,33.94604297,33.22426379,,,,
,34.16016368,35.76243122,33.9460344,33.22425522,,,,
,34.16016368,35.76241836,33.94602583,33.22424664,,,,
,34.16016368,35.7624055,33.94601726,33.22423807,,,,
,34.16015939,35.76239265,33.94600869,33.2242295,,,,
,34.16015511,35.76237979,33.94600012,33.22422093,,,,
,34.16015082,35.76236693,33.94599154,33.22421236,,,,
,34.16014654,35.76235407,33.94598297,33.22420379,,,,
,34.16014225,35.76234122,33.9459744,33.22419522,,,,
,34.16013796,35.76232836,33.94596583,33.22418664,,,,
,34.16013368,35.7623155,33.94595726,33.22417807,,,,
,34.16012939,35.76230265,33.94594869,33.22417379,,,,
,34.16012511,35.76228979,33.94594012,33.2241695,,,,
,34.16012082,35.76227693,33.94593154,33.22416522,,,,
,34.16011654,35.76226407,33.94592297,33.22416093,,,,
,34.16011654,35.76223836,33.94591012,33.22415664,,,,
,34.16011654,35.76221693,33.94589726,33.22414379,,,,
,34.16008654,35.76218693,33.94585869,33.22410522,,,,
,34.16003511,35.76211622,33.9457944,33.2240645,,,,
,34.15994082,35.76189336,33.94571512,33.22396593,,,,
,34.15980154,35.76164693,33.9455694,33.22382022,,,,
,34.15963654,35.76129979,33.94537654,33.22354807,,,,
,34.15948011,35.76106193,33.94526083,33.22340879,,,,
,34.15934725,35.76087765,33.9451494,33.22325879,,,,
,34.15929796,35.76063765,33.94497583,33.22313664,,,,
,34.15917368,35.76053265,33.94478083,33.22302307,,,,
,34.15901296,35.76035479,33.94464797,33.22281307,,,,
,34.15893368,35.76023479,33.94455154,33.22270164,,,,
,34.15889725,35.76011479,33.94445512,33.22265236,,,,
,34.15887154,35.76010407,33.94442512,33.2226245,,,,
,34.15886725,35.7600955,33.94440369,33.2226095,,,,
,34.15886296,35.76008265,33.94439512,33.22260093,,,,
,34.15885868,35.76006979,33.94438654,33.22259236,,,,
,34.15885439,35.76005693,33.94437797,33.22258379,,,,
,34.15885011,35.76004407,33.9443694,33.22257522,,,,
,34.15884582,35.76003122,33.94436083,33.22256664,,,,
,34.15884154,35.76001836,33.94435226,33.22255807,,,,
,34.06359915,35.66476741,33.94434369,33.22254736,,,,
,34.06359487,35.66475455,33.94433512,33.22253879,,,,
,34.06359058,35.66474169,33.94432654,33.22253022,,,,
,34.0635863,35.66472884,33.94431797,33.22252164,,,,
,34.06358201,35.66471598,33.9443094,33.22251307,,,,
,34.06357773,35.66470312,33.94430083,33.2225045,,,,
